MESSI,2021-12-19 21:15:07.056575,"{'ip': '24.133.92.86', 'city': 'Balýkesir', 'region': 'Balýkesir', 'country': 'TR', 'loc': '39.6492,27.8861', 'org': 'AS47524 Turksat Uydu Haberlesme ve Kablo TV Isletme A.S.', 'postal': '10100', 'timezone': 'Europe/Istanbul', 'readme': 'https://ipinfo.io/missingauth'}"
MESSI,2021-12-19 21:32:24.684987,"{'ip': '24.133.92.86', 'city': 'Balýkesir', 'region': 'Balýkesir', 'country': 'TR', 'loc': '39.6492,27.8861', 'org': 'AS47524 Turksat Uydu Haberlesme ve Kablo TV Isletme A.S.', 'postal': '10100', 'timezone': 'Europe/Istanbul', 'readme': 'https://ipinfo.io/missingauth'}"
MESSI,2021-12-19 22:16:49.478426,"{'ip': '24.133.92.86', 'city': 'Balýkesir', 'region': 'Balýkesir', 'country': 'TR', 'loc': '39.6492,27.8861', 'org': 'AS47524 Turksat Uydu Haberlesme ve Kablo TV Isletme A.S.', 'postal': '10100', 'timezone': 'Europe/Istanbul', 'readme': 'https://ipinfo.io/missingauth'}"
MESSI,2021-12-19 22:18:23.937994,"{'ip': '24.133.92.86', 'city': 'Balýkesir', 'region': 'Balýkesir', 'country': 'TR', 'loc': '39.6492,27.8861', 'org': 'AS47524 Turksat Uydu Haberlesme ve Kablo TV Isletme A.S.', 'postal': '10100', 'timezone': 'Europe/Istanbul', 'readme': 'https://ipinfo.io/missingauth'}"
MESSI,2021-12-20 13:25:32.576957,"{'ip': '24.133.92.86', 'city': 'Balýkesir', 'region': 'Balýkesir', 'country': 'TR', 'loc': '39.6492,27.8861', 'org': 'AS47524 Turksat Uydu Haberlesme ve Kablo TV Isletme A.S.', 'postal': '10100', 'timezone': 'Europe/Istanbul', 'readme': 'https://ipinfo.io/missingauth'}"
MESSI,2021-12-20 13:26:35.086162,"{'ip': '24.133.92.86', 'city': 'Balýkesir', 'region': 'Balýkesir', 'country': 'TR', 'loc': '39.6492,27.8861', 'org': 'AS47524 Turksat Uydu Haberlesme ve Kablo TV Isletme A.S.', 'postal': '10100', 'timezone': 'Europe/Istanbul', 'readme': 'https://ipinfo.io/missingauth'}"
MESSI,2021-12-20 13:28:30.494943,"{'ip': '24.133.92.86', 'city': 'Balýkesir', 'region': 'Balýkesir', 'country': 'TR', 'loc': '39.6492,27.8861', 'org': 'AS47524 Turksat Uydu Haberlesme ve Kablo TV Isletme A.S.', 'postal': '10100', 'timezone': 'Europe/Istanbul', 'readme': 'https://ipinfo.io/missingauth'}"
